"order_item_id","order_id","order_date","customer_id","customer_region","product_category","quantity_sold","discount_percent","line_revenue","payment_method"
6556,3857,"2024-12-06","535","Middle East","Electronics","2","10","978.12","UPI"
6557,3858,"2024-12-05","1715","South America","Sports","1","25","148.36","Bank Transfer"
6558,3859,"2022-11-22","897","North America","Sports","2","0","463.12","UPI"
6559,3860,"2022-12-17","1998","North America","Fashion","2","15","84.46","Credit Card"
6560,3861,"2024-02-29","1048","Europe","Sports","3","5","715.38","Credit Card"
6561,3861,"2024-02-29","1048","Europe","Home & Kitchen","1","20","26.25","Credit Card"
6562,3861,"2024-02-29","1048","Europe","Books","2","5","36.04","Credit Card"
6563,3862,"2023-03-30","607","Africa","Sports","3","5","550.26","Credit Card"
6564,3863,"2024-09-14","1427","North America","Beauty","1","15","10.07","Bank Transfer"
6565,3863,"2024-09-14","1427","North America","Fashion","1","5","94.74","Bank Transfer"
6566,3863,"2024-09-14","1427","North America","Beauty","1","15","64.1","Bank Transfer"
6567,3864,"2022-11-11","108","North America","Fashion","1","0","144.15","Apple Pay"
6568,3864,"2022-11-11","108","North America","Beauty","1","20","95.29","Apple Pay"
6569,3865,"2023-05-24","1801","South America","Home & Kitchen","1","5","62.03","UPI"
6570,3866,"2022-04-27","315","Asia","Electronics","1","5","572.1","UPI"
6571,3866,"2022-04-27","315","Asia","Fashion","3","20","391.44","UPI"
6572,3867,"2023-12-08","432","Middle East","Electronics","1","30","227.01","UPI"
6573,3868,"2024-08-21","1270","Africa","Home & Kitchen","1","10","58.16","Credit Card"
6574,3868,"2024-08-21","1270","Africa","Home & Kitchen","1","15","50.41","Credit Card"
6575,3869,"2024-02-20","855","South America","Fashion","1","10","24.84","Credit Card"
6576,3869,"2024-02-20","855","South America","Home & Kitchen","3","20","63.45","Credit Card"
6577,3870,"2022-01-14","319","Africa","Electronics","1","20","261.96","Credit Card"
6578,3871,"2024-03-21","1854","Africa","Home & Kitchen","1","0","189.33","Debit Card"
6579,3871,"2024-03-21","1854","Africa","Sports","1","30","112.34","Debit Card"
6580,3871,"2024-03-21","1854","Africa","Beauty","3","25","237.21","Debit Card"
6581,3872,"2024-02-15","1019","Europe","Sports","1","10","122.21","PayPal"
6582,3872,"2024-02-15","1019","Europe","Fashion","1","10","77.89","PayPal"
6583,3873,"2022-05-13","831","South America","Fashion","1","20","137.77","Credit Card"
6584,3874,"2023-04-15","1549","South America","Sports","1","15","176.29","Bank Transfer"
6585,3875,"2022-10-04","1695","Europe","Electronics","2","15","1523.54","Bank Transfer"
6586,3875,"2022-10-04","1695","Europe","Beauty","1","20","48.37","Bank Transfer"
6587,3875,"2022-10-04","1695","Europe","Beauty","3","0","125.52","Bank Transfer"
6588,3876,"2023-06-03","427","Africa","Electronics","1","10","489.74","Bank Transfer"
6589,3877,"2022-06-21","1316","Asia","Books","4","20","52.84","Apple Pay"
6590,3877,"2022-06-21","1316","Asia","Fashion","2","0","63.98","Apple Pay"
6591,3877,"2022-06-21","1316","Asia","Electronics","1","20","657.67","Apple Pay"
6592,3877,"2022-06-21","1316","Asia","Fashion","1","25","97.8","Apple Pay"
6593,3878,"2022-10-18","1011","Europe","Sports","1","30","130.2","Apple Pay"
6594,3878,"2022-10-18","1011","Europe","Beauty","1","15","50.37","Apple Pay"
6595,3879,"2023-08-12","1372","Asia","Beauty","2","5","49.94","UPI"
6596,3879,"2023-08-12","1372","Asia","Fashion","1","10","43.84","UPI"
6597,3879,"2023-08-12","1372","Asia","Electronics","1","5","780.99","UPI"
6598,3880,"2022-08-05","1181","Middle East","Electronics","2","10","1033.28","UPI"
6599,3881,"2022-12-31","173","Europe","Books","4","15","80.4","UPI"
6600,3881,"2022-12-31","173","Europe","Home & Kitchen","4","25","847.28","UPI"
6601,3882,"2023-04-17","1925","Africa","Books","1","10","24.3","Bank Transfer"
6602,3882,"2023-04-17","1925","Africa","Beauty","1","15","21.22","Bank Transfer"
6603,3882,"2023-04-17","1925","Africa","Fashion","2","25","51.46","Bank Transfer"
6604,3883,"2023-10-01","957","Africa","Books","1","15","15.64","Bank Transfer"
6605,3884,"2024-04-29","1849","Africa","Sports","5","30","501.75","Bank Transfer"
6606,3885,"2023-09-16","462","Africa","Fashion","1","20","65.81","PayPal"
6607,3886,"2022-08-16","1357","South America","Sports","3","5","676.62","PayPal"
6608,3887,"2024-12-03","1993","South America","Sports","4","20","663.68","UPI"
6609,3887,"2024-12-03","1993","South America","Fashion","3","10","228.99","UPI"
6610,3888,"2023-06-11","1656","Europe","Electronics","2","15","271","Bank Transfer"
6611,3888,"2023-06-11","1656","Europe","Electronics","1","10","93.79","Bank Transfer"
6612,3889,"2022-05-01","936","Europe","Sports","1","0","92.06","Apple Pay"
6613,3890,"2023-04-24","1208","North America","Books","1","25","21.98","PayPal"
6614,3890,"2023-04-24","1208","North America","Beauty","2","10","199.74","PayPal"
6615,3891,"2022-10-07","492","Asia","Beauty","2","5","193","PayPal"
6616,3891,"2022-10-07","492","Asia","Fashion","1","20","22.75","PayPal"
6617,3892,"2024-12-08","1446","Asia","Beauty","1","10","62.86","Apple Pay"
6618,3892,"2024-12-08","1446","Asia","Books","1","25","17.81","Apple Pay"
6619,3893,"2022-01-11","335","North America","Books","1","5","37.4","Debit Card"
6620,3893,"2022-01-11","335","North America","Beauty","2","15","97.78","Debit Card"
6621,3893,"2022-01-11","335","North America","Electronics","3","10","744.72","Debit Card"
6622,3894,"2024-09-13","402","Middle East","Electronics","1","10","763.34","Credit Card"
6623,3894,"2024-09-13","402","Middle East","Electronics","2","20","209.74","Credit Card"
6624,3894,"2024-09-13","402","Middle East","Sports","1","5","79.26","Credit Card"
6625,3895,"2022-11-25","820","Africa","Home & Kitchen","3","25","145.41","Credit Card"
6626,3896,"2022-03-21","112","North America","Electronics","2","10","1654.84","Credit Card"
6627,3897,"2024-06-18","1294","South America","Beauty","1","20","86.58","Bank Transfer"
6628,3897,"2024-06-18","1294","South America","Fashion","1","15","91.63","Bank Transfer"
6629,3898,"2022-05-08","685","Africa","Electronics","1","15","69.45","Bank Transfer"
6630,3898,"2022-05-08","685","Africa","Sports","1","0","78.12","Bank Transfer"
6631,3898,"2022-05-08","685","Africa","Electronics","1","5","724.86","Bank Transfer"
6632,3899,"2023-01-22","483","South America","Books","3","25","83.01","Apple Pay"
6633,3899,"2023-01-22","483","South America","Home & Kitchen","1","10","195.28","Apple Pay"
6634,3900,"2022-07-25","1627","Europe","Beauty","1","5","60.33","Debit Card"
6635,3901,"2022-06-10","380","Asia","Books","1","25","26.67","PayPal"
6636,3901,"2022-06-10","380","Asia","Beauty","2","0","121.02","PayPal"
6637,3901,"2022-06-10","380","Asia","Books","2","20","60.84","PayPal"
6638,3902,"2022-08-18","20","Africa","Books","3","15","80.31","Debit Card"
6639,3903,"2024-04-25","138","Asia","Fashion","2","20","146.76","Apple Pay"
6640,3903,"2024-04-25","138","Asia","Fashion","3","5","505.83","Apple Pay"
6641,3904,"2024-08-29","1627","Europe","Electronics","2","20","134.76","Bank Transfer"
6642,3904,"2024-08-29","1627","Europe","Electronics","2","5","1014.04","Bank Transfer"
6643,3905,"2023-11-15","1748","North America","Fashion","4","10","137.12","UPI"
6644,3905,"2023-11-15","1748","North America","Home & Kitchen","4","5","787.04","UPI"
6645,3905,"2023-11-15","1748","North America","Beauty","2","0","210.26","UPI"
6646,3906,"2022-11-07","51","North America","Electronics","2","5","1745.66","Credit Card"
6647,3907,"2024-07-01","703","South America","Electronics","2","20","1380.22","Unknown"
6648,3908,"2024-02-18","1399","North America","Books","2","20","64.76","Debit Card"
6649,3908,"2024-02-18","1399","North America","Fashion","1","5","94.74","Debit Card"
6650,3908,"2024-02-18","1399","North America","Home & Kitchen","4","15","511.6","Debit Card"
6651,3908,"2024-02-18","1399","North America","Beauty","1","15","16.11","Debit Card"
6652,3909,"2023-12-11","1799","Middle East","Sports","3","10","509.97","Debit Card"
6653,3909,"2023-12-11","1799","Middle East","Home & Kitchen","1","20","220.01","Debit Card"
6654,3910,"2023-03-23","219","Asia","Sports","2","20","109.32","PayPal"
6655,3911,"2022-09-09","1723","North America","Fashion","1","5","82.97","Credit Card"
6656,3911,"2022-09-09","1723","North America","Fashion","1","5","68.15","Credit Card"
6657,3912,"2024-04-22","804","Asia","Sports","1","0","181.69","PayPal"
6658,3912,"2024-04-22","804","Asia","Beauty","2","5","77.88","PayPal"
6659,3912,"2024-04-22","804","Asia","Fashion","2","10","67.24","PayPal"
6660,3913,"2024-07-26","822","Asia","Beauty","4","5","408.72","Debit Card"
6661,3914,"2022-04-26","1223","North America","Books","1","0","36.27","PayPal"
6662,3914,"2022-04-26","1223","North America","Sports","1","10","135.69","PayPal"
6663,3915,"2023-02-12","1568","Europe","Sports","1","0","38.47","Debit Card"
6664,3915,"2023-02-12","1568","Europe","Home & Kitchen","2","0","133.62","Debit Card"
6665,3915,"2023-02-12","1568","Europe","Books","1","10","34.4","Debit Card"
6666,3916,"2023-08-24","181","Asia","Books","1","5","30.9","Apple Pay"
6667,3917,"2022-10-08","1362","North America","Electronics","3","20","1319.31","Bank Transfer"
6668,3918,"2022-08-01","1837","North America","Home & Kitchen","2","30","322.68","Apple Pay"
6669,3919,"2024-11-26","680","North America","Home & Kitchen","1","15","176.66","PayPal"
6670,3920,"2022-07-23","1513","South America","Books","3","15","94.08","Credit Card"
6671,3921,"2023-10-02","1770","North America","Sports","1","0","141.38","Debit Card"
6672,3922,"2023-05-18","1657","Africa","Fashion","2","15","289.42","UPI"
6673,3923,"2022-12-18","138","Asia","Books","1","5","9.97","Apple Pay"
6674,3924,"2024-06-20","710","North America","Electronics","4","20","2953.88","Debit Card"
6675,3924,"2024-06-20","710","North America","Books","1","5","18.78","Debit Card"
6676,3925,"2023-09-23","1386","South America","Fashion","2","20","135.7","Debit Card"
6677,3926,"2024-09-27","462","Africa","Sports","4","20","580","PayPal"
6678,3927,"2022-07-25","775","Africa","Electronics","3","10","415.8","Credit Card"
6679,3928,"2024-06-06","286","Africa","Electronics","1","10","261.45","PayPal"
6680,3929,"2024-07-17","1237","Europe","Sports","1","15","96.19","Debit Card"
6681,3929,"2024-07-17","1237","Europe","Books","1","0","37.64","Debit Card"
6682,3929,"2024-07-17","1237","Europe","Beauty","2","15","67.1","Debit Card"
6683,3930,"2024-11-21","1798","South America","Fashion","4","10","124","Apple Pay"
6684,3931,"2024-02-02","223","Europe","Beauty","3","5","112.5","Apple Pay"
6685,3932,"2022-08-08","1466","Middle East","Home & Kitchen","1","15","81.86","PayPal"
6686,3933,"2023-02-05","753","Asia","Beauty","1","15","22.34","Bank Transfer"
6687,3934,"2022-04-13","389","Europe","Sports","1","10","190.47","Credit Card"
6688,3934,"2022-04-13","389","Europe","Sports","1","5","191.76","Credit Card"
6689,3935,"2023-03-18","1731","Middle East","Electronics","1","15","511.91","Bank Transfer"
6690,3935,"2023-03-18","1731","Middle East","Home & Kitchen","3","10","867.75","Bank Transfer"
6691,3936,"2024-12-30","1309","North America","Beauty","1","0","98.91","Bank Transfer"
6692,3937,"2024-08-11","104","Africa","Beauty","1","0","17.85","UPI"
6693,3938,"2024-06-19","1328","North America","Books","1","5","40.33","PayPal"
6694,3938,"2024-06-19","1328","North America","Home & Kitchen","1","0","141.93","PayPal"
6695,3939,"2022-12-11","227","Europe","Beauty","3","0","301.71","UPI"
6696,3939,"2022-12-11","227","Europe","Beauty","2","0","146.42","UPI"
6697,3939,"2022-12-11","227","Europe","Home & Kitchen","3","20","795.87","UPI"
6698,3940,"2023-08-17","1062","Africa","Electronics","2","15","262.88","Credit Card"
6699,3941,"2023-01-09","351","Europe","Home & Kitchen","4","10","525.92","PayPal"
6700,3942,"2022-05-09","1070","South America","Books","1","20","28.22","Bank Transfer"
6701,3942,"2022-05-09","1070","South America","Electronics","3","5","2491.38","Bank Transfer"
6702,3942,"2022-05-09","1070","South America","Sports","1","10","119.76","Bank Transfer"
6703,3943,"2023-05-31","1658","North America","Fashion","1","15","79.5","Debit Card"
6704,3944,"2023-08-12","1635","South America","Fashion","1","0","145.31","PayPal"
6705,3945,"2023-09-30","271","Middle East","Home & Kitchen","1","10","221.7","UPI"
6706,3945,"2023-09-30","271","Middle East","Home & Kitchen","3","10","189.42","UPI"
6707,3945,"2023-09-30","271","Middle East","Fashion","1","5","85.74","UPI"
6708,3946,"2022-08-24","1180","Africa","Beauty","2","0","240.28","UPI"
6709,3947,"2023-11-07","321","North America","Books","4","5","92.56","Bank Transfer"
6710,3947,"2023-11-07","321","North America","Fashion","4","5","138.44","Bank Transfer"
6711,3948,"2022-05-14","1189","Asia","Electronics","1","20","708.5","Debit Card"
6712,3949,"2023-10-24","1273","Asia","Electronics","2","15","938.74","Bank Transfer"
6713,3949,"2023-10-24","1273","Asia","Fashion","1","25","29.08","Bank Transfer"
6714,3950,"2023-04-13","1887","South America","Beauty","2","10","116.18","Debit Card"
6715,3951,"2023-06-24","1652","Africa","Beauty","3","20","274.62","Credit Card"
6716,3952,"2024-07-01","1609","Europe","Beauty","1","15","93.87","UPI"
6717,3953,"2024-05-12","963","North America","Sports","4","5","233.72","Apple Pay"
6718,3954,"2024-06-21","10","Asia","Books","3","0","100.95","UPI"
6719,3955,"2023-02-20","1608","Asia","Beauty","1","5","105.96","Credit Card"
6720,3955,"2023-02-20","1608","Asia","Books","4","5","31.28","Credit Card"
6721,3956,"2022-03-14","465","North America","Beauty","2","10","204.76","Debit Card"
6722,3957,"2024-09-21","550","North America","Books","1","15","7.13","Apple Pay"
6723,3957,"2024-09-21","550","North America","Beauty","1","5","39.71","Apple Pay"
6724,3957,"2024-09-21","550","North America","Fashion","2","0","314.9","Apple Pay"
6725,3958,"2024-08-30","574","North America","Home & Kitchen","2","10","554.02","Bank Transfer"
6726,3959,"2023-12-18","1561","Africa","Fashion","2","20","108.1","Apple Pay"
6727,3959,"2023-12-18","1561","Africa","Fashion","2","10","151.1","Apple Pay"
6728,3960,"2023-08-22","1552","Africa","Electronics","3","20","529.65","Credit Card"
6729,3961,"2024-02-09","801","South America","Home & Kitchen","2","20","393.82","Debit Card"
6730,3961,"2024-02-09","801","South America","Electronics","1","30","610.1","Debit Card"
6731,3962,"2022-09-30","243","Middle East","Fashion","1","20","65.21","Apple Pay"
6732,3963,"2022-10-27","1683","South America","Home & Kitchen","4","5","693.68","Debit Card"
6733,3964,"2022-04-12","1642","Middle East","Electronics","1","20","747.06","Debit Card"
6734,3965,"2024-02-05","1296","Europe","Books","3","5","100.35","Debit Card"
6735,3966,"2024-09-02","823","South America","Books","1","15","23.71","Debit Card"
6736,3966,"2024-09-02","823","South America","Home & Kitchen","2","20","441.06","Debit Card"
6737,3967,"2024-09-05","127","Africa","Sports","2","10","67.18","PayPal"
6738,3968,"2024-07-07","1229","Middle East","Electronics","2","10","1008.7","UPI"
6739,3969,"2024-04-07","1371","Middle East","Beauty","1","20","21.86","PayPal"
6740,3969,"2024-04-07","1371","Middle East","Home & Kitchen","4","15","1234.56","PayPal"
6741,3970,"2024-01-13","1568","Europe","Fashion","1","20","141.51","Credit Card"
6742,3971,"2023-10-01","1251","Asia","Home & Kitchen","1","15","213.93","Credit Card"
6743,3971,"2023-10-01","1251","Asia","Electronics","1","5","637.37","Credit Card"
6744,3971,"2023-10-01","1251","Asia","Beauty","3","15","169.62","Credit Card"
6745,3972,"2022-06-08","1265","Europe","Electronics","1","5","254.4","Apple Pay"
6746,3973,"2024-03-16","433","South America","Electronics","4","25","527.96","Credit Card"
6747,3973,"2024-03-16","433","South America","Fashion","2","30","217.02","Credit Card"
6748,3974,"2022-07-21","1969","North America","Home & Kitchen","4","10","260.64","Credit Card"
6749,3975,"2022-06-15","201","Europe","Home & Kitchen","1","0","275.55","Credit Card"
6750,3975,"2022-06-15","201","Europe","Electronics","2","10","555.94","Credit Card"
6751,3975,"2022-06-15","201","Europe","Books","1","15","20.2","Credit Card"
6752,3976,"2024-03-08","1532","South America","Sports","1","10","52.53","Bank Transfer"
6753,3976,"2024-03-08","1532","South America","Books","2","5","75.2","Bank Transfer"
6754,3976,"2024-03-08","1532","South America","Beauty","1","10","120.4","Bank Transfer"
6755,3977,"2024-11-05","611","Middle East","Beauty","2","10","222.96","Debit Card"
6756,3978,"2024-08-06","682","Africa","Home & Kitchen","5","20","1187.65","Credit Card"
6757,3978,"2024-08-06","682","Africa","Fashion","3","10","76.26","Credit Card"
6758,3979,"2022-01-03","28","South America","Fashion","1","15","40.18","UPI"
6759,3979,"2022-01-03","28","South America","Electronics","3","20","2070.33","UPI"
6760,3980,"2023-11-21","150","Asia","Books","4","0","135.8","Bank Transfer"
6761,3980,"2023-11-21","150","Asia","Home & Kitchen","1","10","224.45","Bank Transfer"
6762,3980,"2023-11-21","150","Asia","Books","2","0","38.76","Bank Transfer"
6763,3980,"2023-11-21","150","Asia","Electronics","5","30","634.85","Bank Transfer"
6764,3981,"2022-06-29","1483","North America","Home & Kitchen","2","20","110.1","Bank Transfer"
6765,3982,"2023-07-11","216","Africa","Electronics","1","5","690.03","Debit Card"
6766,3982,"2023-07-11","216","Africa","Books","3","10","100.08","Debit Card"
6767,3983,"2022-02-22","376","Middle East","Fashion","5","15","490.85","Debit Card"
