order_id,customer_id,order_date,customer_region,payment_method,shipping_type,total_quantity_sold,subtotal,shipping_fee,order_total
4283,939,2023-02-27,Europe,PayPal,Express,6,803.16,0.0,803.16
4284,1648,2022-09-01,North America,Apple Pay,Standard,2,685.81,0.0,685.81
4285,641,2023-12-13,Europe,Bank Transfer,Standard,3,346.26,0.0,346.26
4286,263,2022-10-05,South America,UPI,Standard,4,743.02,0.0,743.02
4287,1024,2024-07-16,North America,Apple Pay,Standard,8,737.0,0.0,737.0
4288,582,2024-06-24,South America,PayPal,Standard,3,330.72,0.0,330.72
4289,644,2022-03-11,North America,UPI,Express,3,403.26,0.0,403.26
4290,628,2023-07-26,Europe,PayPal,Standard,4,1442.98,0.0,1442.98
4291,413,2023-05-19,North America,Bank Transfer,Standard,9,2299.03,0.0,2299.03
4292,484,2022-10-05,Africa,Debit Card,Standard,2,853.38,0.0,853.38
4293,867,2024-11-06,Europe,Credit Card,Standard,8,1133.26,0.0,1133.26
4294,684,2024-06-17,Asia,Bank Transfer,Standard,4,197.83,5.99,203.82
4295,590,2023-12-10,Africa,Debit Card,Express,3,409.55,0.0,409.55
4296,967,2023-08-08,South America,UPI,Standard,2,1043.16,0.0,1043.16
4297,308,2024-02-12,Middle East,Debit Card,Standard,3,1722.12,0.0,1722.12
4298,615,2022-08-02,North America,Debit Card,Standard,7,301.72,0.0,301.72
4299,710,2022-04-27,North America,Apple Pay,Standard,1,143.32,5.99,149.31
4300,301,2024-05-18,North America,Credit Card,Standard,2,588.47,0.0,588.47
4301,1360,2022-04-03,Middle East,Credit Card,Standard,8,4684.86,0.0,4684.86
4302,1346,2022-03-13,Asia,PayPal,Standard,4,245.56,5.99,251.55
4303,448,2023-08-28,South America,UPI,Standard,10,1095.03,0.0,1095.03
4304,875,2024-01-16,Asia,UPI,Standard,2,663.83,0.0,663.83
4305,1951,2024-02-22,Europe,Bank Transfer,Standard,2,504.12,0.0,504.12
4306,691,2024-07-03,Europe,PayPal,Same Day,4,225.2,21.99,247.19
4307,721,2022-05-12,Asia,Credit Card,Same Day,1,73.22,21.99,95.21
4308,800,2024-06-10,South America,Apple Pay,Standard,5,1178.33,0.0,1178.33
4309,1211,2022-11-03,North America,PayPal,Standard,4,446.49,0.0,446.49
4310,214,2022-02-05,Middle East,Debit Card,Standard,7,774.76,0.0,774.76
4311,943,2022-10-24,Middle East,Credit Card,Express,2,473.62,0.0,473.62
4312,520,2024-05-29,Africa,PayPal,Express,12,3776.81,0.0,3776.81
4313,490,2022-11-07,North America ,UPI,Standard,5,384.5,0.0,384.5
4314,1475,2024-01-10,Asia,Credit Card,Standard,1,46.36,5.99,52.35
4315,329,2022-10-14,Africa,Apple Pay,Standard,6,598.6,0.0,598.6
4316,772,2023-07-04,Middle East,,Standard,2,66.42,5.99,72.41
4317,941,2022-01-17,Asia,Credit Card,Standard,2,117.5,5.99,123.49
4318,1750,2023-05-01,Africa,Apple Pay,Standard,1,171.27,5.99,177.26
4319,1141,2022-06-18,Asia,Debit Card,Express,2,749.66,0.0,749.66
4320,308,2023-09-30,Middle East,Apple Pay,Same Day,6,635.2,0.0,635.2
4321,1876,2022-07-04,South America,UPI,Express,4,252.98,0.0,252.98
4322,1504,2024-03-01,North America,Credit Card,Standard,1,769.7,0.0,769.7
4323,1080,2023-08-07,Asia,Apple Pay,Standard,12,2687.22,0.0,2687.22
4324,342,2024-03-15,South America,Credit Card,Standard,1,324.86,0.0,324.86
4325,1950,2024-12-03,Europe,Bank Transfer,Express,2,19.74,12.99,32.73
4326,1941,2023-08-03,South America,UPI,Express,1,94.89,12.99,107.88
4327,1968,2024-07-27,North America,Apple Pay,Standard,3,335.85,0.0,335.85
4328,726,2023-09-05,Africa,Apple Pay,Express,5,344.82,0.0,344.82
4329,4,2024-07-09,Europe,PayPal,Standard,3,217.95,5.99,223.94
4330,1484,2022-02-26,North America,UPI,Express,1,44.71,12.99,57.7
4331,1801,2023-01-19,South America,Debit Card,Standard,3,398.05,0.0,398.05
4332,823,2024-11-26,South America,Debit Card,Standard,1,90.03,5.99,96.02
4333,356,2022-01-12,North America,UPI,Standard,5,610.54,0.0,610.54
4334,163,2024-10-25,Europe,Bank Transfer,Express,1,115.89,12.99,128.88
4335,1090,2023-12-31,North America,Credit Card,Standard,3,833.55,0.0,833.55
4336,136,2023-02-05,Middle East,Apple Pay,Standard,1,132.66,5.99,138.65
4337,162,2024-09-30,Asia,Bank Transfer,Express,1,26.58,12.99,39.57
4338,1990,2022-02-01,Asia,Debit Card,Express,2,344.7,0.0,344.7
4339,554,2024-11-15,Africa,Debit Card,Express,4,122.88,12.99,135.87
4340,63,2023-04-21,Africa,Debit Card,Standard,1,68.35,5.99,74.34
4341,1156,2022-03-07,Middle East,UPI,Standard,6,1754.7,0.0,1754.7
4342,65,2022-01-28,North America,Bank Transfer,Standard,4,2979.23,0.0,2979.23
4343,1067,2022-10-15,Middle East,Bank Transfer,Standard,5,977.95,0.0,977.95
4344,1798,2023-08-17,South America,Credit Card,Standard,1,31.72,5.99,37.71
4345,1169,2023-04-26,South America ,Bank Transfer,Standard,3,436.52,0.0,436.52
4346,772,2022-08-05,Middle East,Bank Transfer,Standard,3,965.31,0.0,965.31
4347,1856,2024-05-23,Asia,Credit Card,Standard,4,425.32,0.0,425.32
4348,886,2023-11-27,Africa,Bank Transfer,Standard,4,234.87,5.99,240.86
4349,1932,2022-04-16,Africa,Credit Card,Standard,4,1414.55,0.0,1414.55
4350,417,2023-12-17,Asia,Credit Card,Standard,3,1521.05,0.0,1521.05
4351,674,2024-05-11,Middle East,Credit Card,Standard,8,1193.82,0.0,1193.82
4352,670,2023-06-10,Europe,Credit Card,Standard,3,945.34,0.0,945.34
4353,119,2024-05-16,Middle East,Credit Card,Standard,1,313.37,0.0,313.37
4354,655,2022-02-17,Africa,Apple Pay,Same Day,2,224.34,21.99,246.33
4355,1200,2022-08-09,Africa,UPI,Standard,1,50.33,5.99,56.32
4356,1084,2022-11-22,South America,PayPal,Standard,7,1720.08,0.0,1720.08
4357,248,2023-12-11,Africa,Debit Card,Standard,4,143.48,5.99,149.47
4358,1415,2023-07-07,Africa,Apple Pay,Standard,1,198.62,5.99,204.61
4359,337,2022-04-12,Middle East,Bank Transfer,Standard,7,1064.99,0.0,1064.99
4360,1534,2022-06-25,North America,Bank Transfer,Standard,5,722.85,0.0,722.85
4361,128,2022-02-12,Middle East,Credit Card,Standard,1,142.58,5.99,148.57
4362,421,2024-01-27,Asia,PayPal,Standard,3,267.4,0.0,267.4
4363,844,2024-12-27,Europe,Debit Card,Standard,3,300.81,0.0,300.81
4364,220,2023-11-12,Middle East,Bank Transfer,Standard,11,2214.84,0.0,2214.84
4365,1727,2023-05-04,South America,Credit Card,Standard,4,324.54,0.0,324.54
4366,1181,2024-05-17,Middle East,Apple Pay,Standard,4,380.16,0.0,380.16
4367,79,2022-08-27,Asia,UPI,Standard,4,195.4,5.99,201.39
4368,387,2024-07-10,Asia,PayPal,Same Day,1,256.82,0.0,256.82
4369,482,2022-05-06,Asia,Apple Pay,Standard,5,57.82,5.99,63.81
4370,1999,2024-06-21,Europe,PayPal,Standard,1,55.49,5.99,61.48
4371,1033,2022-05-17,Asia,Apple Pay,Same Day,6,1569.42,0.0,1569.42
4372,626,2022-12-15,South America,PayPal,Standard,1,126.42,5.99,132.41
4373,610,2023-03-21,Africa,Apple Pay,Express,1,67.77,12.99,80.76
4374,1007,2022-11-07,Asia,Apple Pay,Express,5,3025.2,0.0,3025.2
4375,1056,2024-09-11,Middle East,UPI,Standard,4,1417.84,0.0,1417.84
4376,1555,2023-07-23,Middle East,Credit Card,Standard,3,529.0,0.0,529.0
4377,1698,2022-10-12,Africa,UPI,Same Day,1,267.28,0.0,267.28
4378,312,2024-01-04,South America,UPI,Standard,5,3444.15,0.0,3444.15
4379,566,2023-12-05,Middle East,Credit Card,Standard,5,1056.07,0.0,1056.07
4380,334,2022-06-18,Europe,Bank Transfer,Standard,2,415.02,0.0,415.02
4381,1341,2022-04-16,North America,Apple Pay,Standard,3,42.18,5.99,48.17
4382,1833,2024-08-22,Asia,Credit Card,Express,3,498.57,0.0,498.57
4383,786,2023-11-28,Middle East,Apple Pay,Standard,3,56.37,5.99,62.36
4384,1138,2023-11-27,Asia,Credit Card,Standard,3,69.5,5.99,75.49
4385,444,2022-08-15,Middle East,Apple Pay,Standard,4,752.14,0.0,752.14
4386,76,2022-11-26,Africa,Bank Transfer,Standard,2,177.9,5.99,183.89
4387,316,2023-11-20,South America,Apple Pay,Standard,4,187.88,5.99,193.87
4388,195,2023-01-01,Asia,Bank Transfer,Standard,2,112.58,5.99,118.57
4389,1110,2024-08-18,Asia,Credit Card,Standard,3,276.58,0.0,276.58
4390,178,2024-03-06,Africa,Apple Pay,Express,1,275.97,0.0,275.97
4391,1159,2022-09-09,South America,Credit Card,Express,2,194.04,12.99,207.03
4392,493,2022-09-08,Middle East,UPI,Standard,5,1257.8,0.0,1257.8
4393,705,2023-03-03,Asia,Credit Card,Same Day,11,2031.15,0.0,2031.15
4394,814,2023-01-30,Middle East,Apple Pay,Express,3,309.63,0.0,309.63
4395,1709,2022-11-24,Africa,Credit Card,Express,4,452.68,0.0,452.68
4396,1617,2022-01-18,South America,Bank Transfer,Express,3,160.09,12.99,173.08
4397,653,2022-07-11,Africa,Apple Pay,Standard,3,158.57,5.99,164.56
4398,1571,2023-01-16,North America,Credit Card,Standard,3,233.07,5.99,239.06
4399,1916,2023-12-11,Middle East,Debit Card,Standard,2,106.61,5.99,112.6
4400,908,2023-01-10,Europe,Credit Card,Express,1,22.86,12.99,35.85
4401,1932,2024-10-04,Africa,UPI,Express,5,817.09,0.0,817.09
4402,928,2023-12-23,Asia,Debit Card,Same Day,2,91.75,21.99,113.74
4403,385,2023-12-03,Europe,PayPal,Express,2,290.1,0.0,290.1
4404,1397,2022-06-06,Africa,Apple Pay,Standard,2,36.32,5.99,42.31
4405,937,2022-10-24,North America,Apple Pay,Standard,3,233.46,5.99,239.45
4406,128,2023-09-15,Middle East,Apple Pay,Standard,3,612.0,0.0,612.0
4407,990,2023-11-04,Middle East,PayPal,Standard,1,98.17,5.99,104.16
4408,1274,2023-06-10,North America,Apple Pay,Standard,1,275.82,0.0,275.82
4409,887,2024-12-31,Middle East,UPI,Standard,2,366.47,0.0,366.47
4410,1681,2023-06-25,North America,Apple Pay,Standard,6,816.72,0.0,816.72
4411,1539,2023-03-22,South America,Bank Transfer,Standard,10,1345.53,0.0,1345.53
4412,532,2022-06-28,South America,Apple Pay,Express,5,431.62,0.0,431.62
4413,1383,2023-10-19,North America,Debit Card,Standard,3,299.27,0.0,299.27
4414,1224,2023-12-10,North America,Credit Card,Standard,1,55.54,5.99,61.53
4415,675,2024-04-13,South America,UPI,Standard,5,731.89,0.0,731.89
4416,1715,2023-09-17,South America,PayPal,Standard,1,13.17,5.99,19.16
4417,800,2024-07-15,South America,Apple Pay,Standard,1,124.02,5.99,130.01
4418,325,2023-06-20,Asia,PayPal,Standard,1,15.79,5.99,21.78
4419,1884,2022-05-31,North America,Apple Pay,Express,6,4344.17,0.0,4344.17
4420,1390,2023-05-17,North America,Bank Transfer,Standard,3,185.67,5.99,191.66
4421,89,2022-12-04,Middle East,PayPal,Express,5,1180.87,0.0,1180.87
4422,1932,2022-12-04,Africa,UPI,Standard,2,688.3,0.0,688.3
4423,675,2024-09-25,South America,Apple Pay,Standard,5,417.56,0.0,417.56
4424,1408,2022-04-17,Asia,PayPal,Standard,1,142.27,5.99,148.26
4425,1799,2023-04-01,Middle East,UPI,Standard,4,515.16,0.0,515.16
4426,614,2023-03-08,Middle East,PayPal,Standard,1,31.42,5.99,37.41
4427,142,2023-11-08,Asia,Apple Pay,Same Day,4,2252.64,0.0,2252.64
4428,537,2022-11-30,South America,Apple Pay,Standard,6,957.84,0.0,957.84
4429,1554,2024-03-04,Africa,Bank Transfer,Express,1,15.96,12.99,28.95
4430,1069,2024-03-13,Middle East,Debit Card,Standard,2,62.12,5.99,68.11
4431,1324,2022-11-03,Africa,Bank Transfer,Express,4,185.88,12.99,198.87
4432,436,2022-03-05,South America,Apple Pay,Standard,4,416.0,0.0,416.0
4433,1275,2023-10-01,South America,Credit Card,Express,1,7.89,12.99,20.88
4434,1826,2023-06-06,Middle East,Credit Card,Express,4,549.84,0.0,549.84
4435,4,2022-02-06,Europe,Debit Card,Standard,2,221.68,5.99,227.67
4436,625,2023-12-17,Europe,Apple Pay,Standard,9,905.83,0.0,905.83
4437,1011,2024-08-28,Europe,Bank Transfer,Express,6,226.51,12.99,239.5
4438,1548,2022-12-16,Europe,PayPal,Express,3,128.39,12.99,141.38
4439,1891,2023-06-18,North America,Bank Transfer,Standard,10,956.65,0.0,956.65
4440,1239,2022-10-02,Middle East,Apple Pay,Standard,3,2809.83,0.0,2809.83
4441,481,2022-01-29,Asia,UPI,Standard,4,789.32,0.0,789.32
4442,1441,2023-01-16,Africa,Bank Transfer,Express,3,50.85,12.99,63.84
4443,1376,2024-07-24,Asia,UPI,Standard,1,71.01,5.99,77.0
4444,17,2024-06-21,Europe,UPI,Standard,1,149.05,5.99,155.04
4445,259,2022-07-13,Europe ,Bank Transfer,Same Day,1,44.67,21.99,66.66
4446,1756,2022-05-26,Europe,Credit Card,Express,1,62.69,12.99,75.68
4447,1343,2024-04-13,Middle East,PayPal,Standard,4,405.81,0.0,405.81
4448,1497,2022-08-29,Middle East,Bank Transfer,Express,2,423.45,0.0,423.45
4449,896,2024-08-15,Middle East,Bank Transfer,Standard,2,31.94,5.99,37.93
4450,1231,2023-07-16,Europe,Debit Card,Express,2,14.99,12.99,27.98
4451,1730,2023-06-22,Asia,UPI,Express,7,277.57,0.0,277.57
4452,1831,2024-07-07,Middle East,Debit Card,Standard,1,157.79,5.99,163.78
4453,1917,2024-08-03,Asia,Debit Card,Standard,2,326.2,0.0,326.2
4454,1515,2024-03-27,Africa,Bank Transfer,Standard,3,1006.91,0.0,1006.91
4455,1111,2022-08-26,North America,Bank Transfer,Express,3,1276.05,0.0,1276.05
4456,1173,2023-12-19,Middle East,UPI,Standard,9,507.88,0.0,507.88
4457,347,2022-10-11,South America,PayPal,Standard,1,14.8,5.99,20.79
4458,974,2022-09-28,Middle East,Bank Transfer,Standard,10,4322.25,0.0,4322.25
4459,1010,2024-06-02,Europe,Bank Transfer,Standard,2,368.09,0.0,368.09
4460,1160,2022-12-19,South America,Bank Transfer,Standard,2,393.82,0.0,393.82
4461,1546,2023-07-04,Asia,Apple Pay,Standard,2,396.68,0.0,396.68
4462,1910,2022-09-05,North America,Bank Transfer,Standard,1,160.84,5.99,166.83
4463,865,2023-03-21,Europe,Debit Card,Express,2,556.03,0.0,556.03
4464,429,2022-04-29,South America,Bank Transfer,Standard,2,53.46,5.99,59.45
4465,1170,2022-12-03,Asia,Debit Card,Standard,4,167.32,5.99,173.31
4466,398,2022-09-02,South America,Bank Transfer,Standard,2,553.56,0.0,553.56
4467,1755,2023-02-08,Africa,Credit Card,Standard,1,85.38,5.99,91.37
4468,43,2023-01-01,Europe,PayPal,Standard,3,290.91,0.0,290.91
4469,1978,2022-11-13,Africa,Apple Pay,Standard,5,115.2,5.99,121.19
4470,1151,2023-06-24,Europe,Debit Card,Express,5,2224.0,0.0,2224.0
4471,1978,2023-07-05,Africa,Debit Card,Express,2,39.42,12.99,52.41
4472,602,2024-09-25,North America,UPI,Standard,4,2210.8,0.0,2210.8
4473,23,2024-08-16,North America,Debit Card,Express,2,859.8,0.0,859.8
4474,1545,2023-01-13,North America,Apple Pay,Standard,7,873.5,0.0,873.5
4475,1667,2024-08-06,Middle East,Bank Transfer,Same Day,2,568.44,0.0,568.44
4476,1635,2022-11-13,South America,Credit Card,Standard,7,1071.8,0.0,1071.8
4477,1708,2022-11-06,North America,UPI,Standard,3,1373.38,0.0,1373.38
4478,1479,2024-07-17,Africa,PayPal,Express,3,112.5,12.99,125.49
4479,508,2024-10-02,Middle East,Apple Pay,Same Day,2,213.88,21.99,235.87
4480,1314,2023-04-27,Middle East,Debit Card,Standard,11,1360.48,0.0,1360.48
4481,36,2023-10-18,South America,Apple Pay,Express,2,276.08,0.0,276.08
4482,590,2024-11-09,Africa,Credit Card,Same Day,1,106.7,21.99,128.69
4483,991,2024-06-22,Middle East,Credit Card,Express,1,25.4,12.99,38.39
4484,1810,2024-11-20,Middle East,Apple Pay,Standard,4,334.76,0.0,334.76
4485,945,2023-04-13,North America,Debit Card,Standard,5,1333.17,0.0,1333.17
4486,533,2023-03-08,Europe,Credit Card,Express,4,1421.85,0.0,1421.85
4487,495,2023-04-01,Middle East,UPI,Standard,3,336.09,0.0,336.09
4488,1554,2024-04-13,Africa,PayPal,Express,2,1478.94,0.0,1478.94
4489,569,2022-08-05,Africa,Apple Pay,Standard,1,84.31,5.99,90.3
4490,486,2022-01-31,South America,Bank Transfer,Express,3,1707.0,0.0,1707.0
4491,491,2023-01-04,Middle East,PayPal,Standard,1,72.23,5.99,78.22
4492,1012,2022-10-29,Middle East,Credit Card,Standard,2,627.27,0.0,627.27
4493,1763,2024-06-18,Asia,Bank Transfer,Express,1,67.29,12.99,80.28
4494,893,2024-04-14,South America,Debit Card,Standard,6,744.4,0.0,744.4
4495,1501,2024-02-20,Africa,Debit Card,Express,4,281.88,0.0,281.88
4496,1717,2022-07-12,Europe,PayPal,Standard,4,214.43,5.99,220.42
4497,1138,2024-03-08,Asia,PayPal,Express,1,22.05,12.99,35.04
4498,766,2022-06-24,Africa,Credit Card,Express,2,45.44,12.99,58.43
4499,95,2024-11-27,Africa,Debit Card,Express,3,288.17,0.0,288.17
4500,1668,2023-01-16,Asia,Apple Pay,Standard,1,27.86,5.99,33.85
4501,1704,2024-08-30,North America,PayPal,Same Day,3,749.06,0.0,749.06
4502,614,2022-11-25,Middle East,UPI,Standard,5,181.14,5.99,187.13
4503,957,2022-02-18,Africa,UPI,Standard,3,132.47,5.99,138.46
4504,117,2022-09-05,Middle East,UPI,Standard,4,951.82,0.0,951.82
4505,1003,2022-03-02,Asia,Bank Transfer,Standard,8,510.48,0.0,510.48
4506,614,2023-10-10,Middle East,Apple Pay,Express,2,693.14,0.0,693.14
4507,1789,2023-02-14,Asia,UPI,Standard,3,697.32,0.0,697.32
4508,1847,2023-01-11,South America,Debit Card,Express,5,619.73,0.0,619.73
4509,494,2023-01-17,North America,Credit Card,Standard,5,121.41,5.99,127.4
4510,1924,2024-06-01,Africa,Apple Pay,Express,1,65.75,12.99,78.74
4511,451,2022-12-14,Europe,PayPal,Standard,3,64.95,5.99,70.94
4512,85,2023-03-13,Europe,Apple Pay,Standard,3,821.55,0.0,821.55
4513,610,2023-08-19,Africa,Credit Card,Express,3,143.62,12.99,156.61
4514,228,2022-07-06,Middle East,PayPal,Express,1,16.74,12.99,29.73
4515,26,2023-03-15,North America,Credit Card,Express,5,478.42,0.0,478.42
4516,1910,2023-11-27,North America,Apple Pay,Standard,3,323.25,0.0,323.25
4517,1786,2022-11-17,Africa,Debit Card,Express,7,712.76,0.0,712.76
4518,319,2023-05-30,Africa,UPI,Express,5,317.07,0.0,317.07
4519,334,2023-09-05,Europe,Apple Pay,Standard,5,925.41,0.0,925.41
4520,1331,2024-10-20,North America,Bank Transfer,Standard,1,242.34,5.99,248.33
4521,1476,2023-09-14,Asia,Apple Pay,Standard,5,284.72,0.0,284.72
4522,439,2024-12-06,Middle East,PayPal,Standard,2,28.68,5.99,34.67
4523,997,2023-11-03,South America,Credit Card,Express,7,570.88,0.0,570.88
4524,274,2023-09-07,Africa,Bank Transfer,Express,3,266.66,0.0,266.66
4525,752,2024-03-13,Europe,UPI,Same Day,3,208.65,21.99,230.64
4526,1172,2022-08-03,Middle East,Bank Transfer,Standard,1,173.89,5.99,179.88
4527,1396,2023-06-23,North America,Debit Card,Standard,5,868.24,0.0,868.24
4528,893,2024-01-08,South America,Bank Transfer,Same Day,10,3588.48,0.0,3588.48
4529,131,2023-11-07,Europe,Bank Transfer,Standard,6,3021.84,0.0,3021.84
4530,1440,2022-06-21,North America,UPI,Standard,6,1553.27,0.0,1553.27
4531,590,2023-10-02,Africa,PayPal,Standard,7,527.58,0.0,527.58
4532,1353,2022-11-04,South America,Credit Card,Standard,4,1249.05,0.0,1249.05
4533,1948,2022-09-15,Asia,Bank Transfer,Standard,2,67.86,5.99,73.85
4534,619,2022-07-28,Asia,PayPal,Standard,4,1269.98,0.0,1269.98
4535,1380,2024-11-21,Europe,Apple Pay,Standard,6,439.18,0.0,439.18
4536,1691,2024-10-24,South America,Apple Pay,Express,4,57.68,12.99,70.67
4537,1060,2024-06-09,Asia,PayPal,Standard,4,183.92,5.99,189.91
4538,1533,2022-02-13,Middle East,Bank Transfer,Standard,5,447.98,0.0,447.98
4539,1185,2023-06-10,Africa,Bank Transfer,Standard,9,4552.38,0.0,4552.38
4540,430,2023-12-27,Middle East,Credit Card,Standard,1,177.05,5.99,183.04
4541,1067,2023-02-20,Middle East,Bank Transfer,Standard,11,971.26,0.0,971.26
4542,1215,2023-03-12,Africa,Credit Card,Standard,5,360.17,0.0,360.17
4543,1869,2023-08-30,South America,UPI,Same Day,2,157.88,21.99,179.87
4544,1982,2023-02-19,Middle East,Debit Card,Standard,9,1340.11,0.0,1340.11
4545,1546,2024-07-15,Asia,PayPal,Standard,2,65.9,5.99,71.89
4546,482,2024-12-17,Asia ,Bank Transfer,Express,2,471.56,0.0,471.56
4547,195,2022-09-25,Asia,UPI,Standard,1,97.4,5.99,103.39
4548,1107,2023-03-18,Middle East,PayPal,Express,5,2035.64,0.0,2035.64
4549,1665,2022-09-22,Europe,PayPal,Standard,5,967.64,0.0,967.64
4550,1555,2023-11-21,Middle East,Bank Transfer,Express,6,709.41,0.0,709.41
4551,254,2024-10-29,Africa,UPI,Standard,1,136.54,5.99,142.53
4552,1081,2023-08-13,Europe,Credit Card,Same Day,1,110.03,21.99,132.02
4553,462,2023-08-10,Africa,UPI,Standard,3,566.64,0.0,566.64
4554,576,2023-09-06,Europe,Apple Pay,Standard,7,2349.79,0.0,2349.79
4555,962,2024-07-31,North America,PayPal,Standard,11,851.0,0.0,851.0
4556,1148,2024-11-23,South America,Debit Card,Standard,6,378.3,0.0,378.3
4557,606,2022-06-19,North America,PayPal,Standard,2,458.71,0.0,458.71
4558,313,2024-03-11,Middle East,Debit Card,Standard,5,546.95,0.0,546.95
4559,1981,2022-11-27,Africa,PayPal,Express,1,89.23,12.99,102.22
4560,930,2022-10-08,South America,Debit Card,Express,3,604.74,0.0,604.74
4561,747,2023-08-28,South America,Credit Card,Express,2,697.14,0.0,697.14
4562,920,2023-07-20,Africa,Debit Card,Express,3,272.07,0.0,272.07
4563,1483,2023-05-10,North America,Credit Card,Express,6,1166.92,0.0,1166.92
4564,6,2024-10-28,North America ,Bank Transfer,Standard,2,116.56,5.99,122.55
4565,1272,2023-12-21,North America,UPI,Standard,1,88.62,5.99,94.61
4566,1738,2023-08-24,Africa,Debit Card,Standard,3,253.06,0.0,253.06
4567,410,2024-04-15,Middle East,PayPal,Express,4,474.49,0.0,474.49
4568,443,2022-12-24,Africa,Credit Card,Standard,6,251.49,0.0,251.49
4569,282,2023-06-04,Middle East,Bank Transfer,Standard,2,78.74,5.99,84.73
4570,1475,2023-04-15,Asia,UPI,Same Day,1,149.08,21.99,171.07
4571,1976,2023-09-02,South America,UPI,Express,6,294.89,0.0,294.89
4572,440,2024-07-18,South America,UPI,Express,16,4645.45,0.0,4645.45
4573,572,2023-05-17,Europe,Bank Transfer,Express,11,2593.16,0.0,2593.16
4574,1900,2024-04-16,North America,UPI,Standard,1,43.1,5.99,49.09
4575,1284,2022-06-10,Middle East,Apple Pay,Standard,1,17.64,5.99,23.63
4576,721,2023-09-05,Asia,Apple Pay,Express,5,1095.04,0.0,1095.04
4577,1491,2022-05-12,North America,Apple Pay,Standard,1,23.85,5.99,29.84
4578,1139,2022-06-12,North America,UPI,Express,1,125.87,12.99,138.86
4579,1940,2023-01-17,South America,Credit Card,Standard,3,335.82,0.0,335.82
4580,1745,2024-05-04,Middle East,PayPal,Standard,3,253.44,0.0,253.44
4581,1802,2022-05-18,Asia,PayPal,Standard,4,286.48,0.0,286.48
4582,209,2022-03-07,South America,Apple Pay,Same Day,1,766.44,0.0,766.44
4583,1363,2022-09-04,Middle East,Debit Card,Same Day,7,905.19,0.0,905.19
4584,569,2022-06-17,Africa,Credit Card,Standard,3,526.64,0.0,526.64
4585,943,2024-07-20,Middle East,Apple Pay,Express,2,143.02,12.99,156.01
4586,773,2023-12-18,Europe,PayPal,Standard,1,31.93,5.99,37.92
4587,509,2023-04-01,Middle East,Debit Card,Same Day,1,61.52,21.99,83.51
4588,530,2023-01-31,Asia,Credit Card,Standard,3,2306.97,0.0,2306.97
4589,792,2024-07-09,Europe,UPI,Express,2,1292.44,0.0,1292.44
4590,1793,2022-09-24,Asia,PayPal,Standard,2,304.48,0.0,304.48
